input,label
"ویلز فریگو منافع قانونی اخراجات سے مارے گئے ہیں

امریکی بینک ویلز فرگو نے اپنے جعلی اکاؤنٹس اسکینڈل سے متعلق ممکنہ اخراجات کے لئے فنڈز کو الگ کرنے کے بعد سہ ماہی میں منافع کی اطلاع دی ہے. تیسرا سہ ماہی منافع اس سال پہلے 5.8 بلین ڈالر سے 2٪ سے 5.64 بنی (£ 4.6bn) ہو گیا. اسکینڈل نے دیکھا کہ بینک ملازمین نے جارحانہ فروخت کے اہداف کو پورا کرنے کے لئے صارفین کے علم یا اجازت کے بغیر دو ملین اکاؤنٹس کھلے ہیں. ستمبر میں بینک غیر قانونی اکاؤنٹس اور اس ہفتے کے دوران 185 ملین ڈالر جرمانہ کیا گیا تھا. ویلز فریگو باس جان سٹیپف استعفی دے دیا. ویلز فارگو نے اسکینڈل کے سلسلے میں تقریبا 5 300 ملازمین کو برطرف کردیا ہے. بہت سے وفاقی اور ریاستی تحقیقات کا سامنا کرنا جو بینک نے متوقع مقدمے کی سماعت کے اخراجات کی وجہ سے حصہ لیا. گزشتہ سہ ماہی میں تیسری سہ ماہی کے مقررہ اخراجات میں 13.3 بلین ڈالر کا اضافہ ہوا.",0
سیئول (اُردو پوائنٹ اخبارتازہ ترین 18 دسمبر2018ء) جنوبی کوریا میں اوسط عمر کے افراد کی 55.2 فیصد آبادی نجی قرضوں کا شکار ہے جو انھوں نے بینکوں اور دیگر ذرائع سے حاصل کر رکھے ہیں قومی ادارہ برائے اعداد و شمار کی منگل کو جاری ہونے والی رپورٹ کے مطابق ملک کے 40 سے 64 سال کی عمر تک کے افراد کی اکثریت (55.2 فیصد ) نجی قرضوں کے بوجھ تلے دبی ہے جن کی 2017 ء کی اوسط واجب الادا رقم 39.11 ملین وان (34600 ڈالر) ہے جو 2016 ء کے مقابلے میں 0.8 فیصد زیادہ ہے 2016ء میں اس کی اوسط واجب الادا رقم 36.33 ملین وان رہی اپنے گھررکھنے والے شہریوں کی اوسط واجب الادا رقم بڑھ کر 79.41 ملین وان جبکہ بغیر گھر کے افراد کا اوسط قرضہ 20 ملین وان رہا,0
"تصویر کے کاپی رائٹ Mecca

بہت سی خواتین کے لیے کسی ڈپارٹمنٹ سٹور سے میک اپ کا سامان خریدنا ایک مشکل تجربہ ہوتا ہے، اور جو ہورگن ان خواتین سے الگ نہیں ہیں۔

49 سالہ جو ہارگن کا کہنا ہے کہ ان کے لیے اکثر بڑا مشکل ہو جاتا ہے جب مختلف برانڈز کے اپنے اپنے الگ کاؤنٹرز یا رعایت ہوتی ہے جن کے لیے وہاں چند خواتین موجود ہوتی ہیں جو اپنی ہی پراڈکٹس کے لیے اسرار کرتی ہیں۔

تو اگر کسی گاہک کو کئی مختلف برانڈز کی اشیا خریدنی ہیں تو انھیں ایک کاؤنٹر سے دوسرے کاؤنٹر پر جانا پڑتا ہے۔

بازار جہاں خواتین گاہک بھی اور دکاندار بھی

کم جونگ اُن میک اپ فیکٹری کیوں جا پہنچے؟

ان کا کہنا ہے کہ ’یہ ایک مشکل تجربہ ہوتا ہے۔‘

میک اپ کا سامان خریدنے کے لیے جانے سے فکرمند ہونے اور پھر اس کے لیے کچھ نہ کرنے کی بجائے 1997 میں جو ہورگن کو ایک کاروبار کا خیال آیا اور انھوں نے ایک کاسمیٹک کی دکان کھولی جہاں بڑے پیمانے پر مختلف برانڈز کی اشیا مکمل طور پر میرٹ پر فروخت کی جاتی ہیں۔

تصویر کے کاپی رائٹ MECCA

آسٹریلوی شہر میلبورن کی رہائشی جو ہارگن نے معروف فرانسیسی کاسمیٹکس کمپنی لاریئل میں بطور پراجیکٹ مینیجمنٹ ملازمت چھوڑ کر ’مکہ‘ کے نام سے اپنی ہی کمپنی کھول لی۔

اپنے کاروبار کے لیے پیسوں کی خاطر انھوں نے اپنا مکان فروخت کیا۔ شہر کی ساؤتھ یارا مارکیٹ میں انھوں نے اپنی پہلا ’مکہ بوتیک‘ کھولا جہاں نارس، سٹیلا اور اربن ڈیکے جیسے شدت سے چاہے جانے والے برینڈز کا کاسمیکٹس سامان فروخت کیا جاتا تھا۔

آج 21 برس بعد مکہ کی آسٹریلیا اور نیوزی لینڈ میں 87 شاخیں ہیں اور اطلاعات کے مطابق ان کی سالانہ آمدن 223 ملین ڈالر ہے۔

کاسمیٹکس کے ساتھ جو ہورگن کا رشتہ کم عمری میں ہی بن گیا تھا جب وہ اپنی والدہ کو گھر پر میک اپ کرتا دیکھ کر بہت خوش ہوا کرتی تھیں۔

انھوں بتایا کہ ’میں ایک پرانے زمانے کی سنگھار میز پر اپنی والدہ کے ساتھ بیٹھا کرتی تھی جہاں ہم باتیں کرتے تھے۔ وہ انتہائی خاص لمحات تھے۔

جب جو ہورگن کی عمر 14 برس تھی تو ان کے گھر والے برطانیہ سے آسٹریلیا آگئے اور پرتھ میں رہائش اختیار کر لی۔

بہت سی نوجوان لڑکیوں کی طرح انھیں بھی میک اپ کرنا بہت پسند تھا لیکن انھوں نے کاسمیٹکس کا کام کرنے کا کبھی نہیں سوچا تھا۔

تصویر کے کاپی رائٹ Mecca

پرتھ میں گریجویشن کرنے کے بعد انھوں نے یونیورسٹی آف ویسٹرن آسٹریلیا میں انگلش لٹریچر پڑھا۔ بعد میں انھوں نے امریکہ میں بوسٹن یونیورسٹی سے کمیونیکیشن میں ماسٹرز کیا۔

اس کے بعد انھوں نے لاریئل میں ملازمت کا آغاز کر دیا۔

جو ہورگن کا کہنا ہے کہ لاریئل کی جانب راغب ہونے کی وجہ میک اپ کی بجائے مارکیٹنگ تھی اور اس کمپنی میں کام کرنے سے انھیں کاروبار کی سمجھ بوجھ ملی۔

‘دنیا کی امیر ترین خاتون انتقال کر گئیں

تھائی لینڈ میں پرائیویٹ پارٹس کو گورا کرنے کا رجحان

ان کا کہنا ہے کہ ’یہ کام بہت محنت طلب اور سخت تھا، آپ کو ہر حال میں نتائج لانے تھے۔‘

جب جو ہورگن نے لاریئل چھوڑ کر اپنا کاروبار شروع کیا تو ان کی عمر 29 سال تھی۔ ان کا کہنا ہے کہ کم عمری سے یہ فائدہ ہوا کہ انھیں بخوبی اندازہ تھا کہ میک اپ کے نوجوان مداحوں کو کیا پسند ہے۔

تصویر کے کاپی رائٹ Mecca

مکہ 21 سالوں میں پھل پھول تو گیا لیکن سب کچھ اتنا آسان بھی نہیں تھا۔

کاروبار شروع کرنے کے کچھ سالوں بعد ہی آسٹریلیوی ڈالر کی قدر میں کمی آگئی جس سے کمپنی کے لیے بین الاقوامی اشیا جو گاہک چاہتے تھے مہنگی پڑنے لگیں۔

مکہ کو جو برتری حاصل تھی وہ یہ کہ اس نے بہت پہلے ہی سے ای کامرس اور سوشل میڈیا کا استعمال شروع کر دیا تھا۔

جو ہورگن کی کمپنی نے 2001 سے ہی اشیا کی آن لائن فروخت شروع کر دی تھی۔ ویب سائٹ کے صفحے پر ہر ماہ نو ملین پیج ویوز ہوتے ہیں۔

یہ سب حاصل کرنے کے لیے کمپنی کی آمدن کا تین فیصد 2500 سے زائد ملازمین کی تربیت پر خرچ کیا جاتا ہے۔",0
"امریکی ٹیکنالوجی کمپنیوں 'کوال کوم' اور 'ایپل' کے درمیاب پیٹنٹ کے تنازع پر چین کی عدالت نے ’آئی فون‘ کی چین میں فروخت پر پابندی عائد کردی۔

عدالت نے اپنے بیان میں کہا کہ فوژو انٹرمیڈیٹ پیپلز پارٹ کوال کوم کی درخواست پر فوری طور پر آئی فون 6ایس، آئی فون 6ایس پلس، آئی فون 7، آئی فون 7پلس، آئی فون 8، آئی فون 8پلس اور آئی فون ایکس کی فروخت روکنے کا حکم دیتی ہے۔

عدالت نے آئی فون کو کوال کوم کے سافٹ ویئرز کے دو پیٹنٹ کی خلاف ورزی کا مرتکب قرار دیا۔

امریکا کی دو بڑی ٹیکنالوجی کمپنیوں کوال کوم اور ایپل کے درمیان ایک عرصے سے پیٹنٹ اور رائلٹی پر عدالتی جنگ جاری ہے۔

کوال کوم کے وکیل ڈون روزن برگ نے اپنے بیان میں کہا کہ اپیل ہماری انٹلیکچوئل پراپرٹی سے فائدہ اٹھا رہا تھا جبکہ ہمیں ہرجانہ ادا کرنے سے بھی منع کردیا۔

سافٹ ویئر کے پیٹنٹ کے حوالے سے مسائل کے بعد ایپل مزیدمسائل سے بچنے کے لیے اپنا سافٹ ویئر تیار کرے گی تاکہ وہ اپنے فون بیچ سکے۔

کوال کوم نے امریکی حکام سے بھی مطالبہ کیا ہے کہ وہ پیٹنٹ کے مسائل کے سبب آئی فون پر پابندی عائد کرے لیکن اس حوالے سے انکار کرتے رہے ہیں۔",0
"نیویارک (ڈیسک) امریکا کی ایک طبی تنظیم کی طرف سے کی گئی تحقیق میں کہا گیا ہے کہ ضرورت سے زیادہ سونا امراض قلب اور دماغی امراض کا موجب بن سکتا ہے یہ تحقیق کیلی یونیورسٹی کے امراض قلب کے پروفیسر ڈاکٹر چون شینگ کواک کی زیرنگرانی تیار کی گئی تحقیق میں بتایا گیا ہے کہ روزانہ 10 گھنٹے نیند کرنے والے افراد میں 56 فیصد دماغ اور 49 فیصد امراض قلب کے خطرات پیدا ہوجاتے ہیں یہ تحقیق طویل عرصے تک جاری رہی ہے 1970ء سے 2017ء تک تقریباً 30 لاکھ افراد کے سونے اور جاگنے کے معمولات کا مشاہدہ کیا گیا تحقیق میں کہا گیا ہے کہ نیند میں افراط قلب دماغ کے عوارض میں اضافے کی علامت ہے ڈاکٹر کواک کا کہنا ہے کہ قلبی عوارض کے خطرات میں اضافے کے عوامل اور سانس رکنے کے درمیان گہرا ربط ہے زیادہ دیر تک سوتے رہنے کے دوران ایسے عوامل زیادہ  160    پائے جاتے ہیں جامعہ کیلی مانچسٹر لیڈزاور ایسٹ انگلو یونیورسٹی نے ایسی 74 تحقیقات سے نتائج اخذ کیے انہوں نے طویل دورانیے تک سونے والے افراد کی موت کے اسباب وعوامل کا جائزہ لیا تو پتا چلا کہ موت کے اسباب میں طویل نیند کا بھی گہرا دخل ہے

",0
"دوسرا بحث، ڈونلڈ ٹراپ اور ہیلیری کلنٹن اسپار میں، کلینٹن نے حملوں کے خاتمے کے تحت فینٹ



ہیلیری کلنٹن اور ڈونلڈ ٹمپ نے اتوار کی رات کو 90 منٹ کے فائنل صدارتی بحث میں شکست دیدی، اس کے نتیجے میں ان کے پیچھے نظر آتے تھے. مسٹر ٹراپ نے ابتدائی طور پر ایک ٹیپ کے حالیہ لیک پر حملہ کیا تھا جہاں وہ خواتین کے بارے میں جنسی تنازعہ کے بارے میں بات چیت کرتے ہوئے سن رہے تھے. ڈونلڈ ٹومپ نے الزام لگایا ہے کہ مسٹر کلینن نے جنسی جرائم کا ایک پیٹرن اپنے شوہر بل کلنٹن کے لئے تیار کیا. مسٹر کلینن کو دور کرنے کے لئے، سامعین میں مسٹر کلنٹن کے الزامات کے تین ٹرمپ نے ٹراپ ڈال دیا. اس وقت کا خاتمہ کرتے ہوئے، مسز کلنٹن نے پھیلے ہوئے اور پوڈیم کے پیچھے اڑا دیا. مرحلے پر جلدی، خفیہ سروس ایجنٹوں کی حیثیت سے اس صورتحال کو مستحکم کرنے کی کوشش کی جا رہی ہے کہ پارلیمانیوں کو بلایا جائے. مقامی ہسپتال منتقل کر دیا جائے. مسٹر کلینن ہسپتال کے ترجمان کے مطابق اچھی لگتی ہے.",1
"﻿نيويارک: امريکی جریدے کی جانب سے تیار کی گئی فہرست میں ماہرہ خان دنيا کی دوسری پُر کشش خاتون قرار ، دنيا کی 75 پرکشش خواتین میں ماہرہ خان کا لسٹ میں دوسرانمبر ہے۔حتمی فہرست بدھ کو جاری کی جائیگی۔

دنيا کی پچھتر پر کشش خواتین کی فہرست جاری، ماہرہ خان اپنی پوزیشن برقرار رکھنے میں کامیاب رہیں۔

مہينہ وار شوبز میگزین ""فوربز"" سال 2018ء کی فہرست میں مسلسل پانچ بار پاکستانی اداکارہ ماہرہ خان دوسرے نمبر پر ہیں جبکہ ایک اور پاکستانی اداکارہ ""صنم بلوچ""کا فہرست میں گيارھواں نمبر ہے۔

دنيا کی پُر کشش خواتین میں پہلا نمبر بھارتی اداکارہ ايشوريا راۓ کا ہے۔ دوسرے اور تیسرے نمبر پر بالترتیب ماہرہ خان اور دپيکا پڈوکون براجمان ہیں جبکہ پانچواں نمبر نيہا دھوپيا کا آتا ہے۔ ماہرہ خان کے لیے یہ سال ناقابل فراموش يادوں کے ساتھ اختتام پذیر ہو رہا ہے، جس میں انہوں نے کوئی پروگرام یا ميزبانی تو نہیں کی، تاہم ٹی وی ڈراموں کی بدولت سب کی توجہ کا مرکز رہیں اور رفاحی کاموں میں بھی پیش پیش رہیں۔

اس فہرست میں پاکستان سے صنم سعید 11ویں ، ارمینا خان 18 ویں، مہوش حیات 33 ویں جب کہ اقراء عزیز 39 ویں نمبر پر موجود ہیں۔

یہ جریدہ ہر سال دنيا بھر سے تعلق رکھنے والے دلکش افراد خصوصاً شوبز اسٹارز کی فہرست شائع کرتا ہے۔
",1
"
ہرارے سہ ملکی ٹی 20 سیریز کے فائنل میں پاکستان نے آسٹریلیا کو 6 وکٹوں سے شکست دیکر سیریز اپنے نام کرلی زمبابوے کے شہر ہرارے میں کھیلے گئے سہ ملکی ٹی 20 سیریز کے فائنل میں آسٹریلیا نے پہلے بیٹنگ کرتے ہوئے پاکستان کو جیت کے لیے 184 رنز کا ہدف دیا جو قومی ٹیم نے 4 وکٹوں کے نقصان پر پورا کرلیا آسٹریلیا کے ہدف کے تعاقب میں قومی ٹیم کی جانب سے اننگز کا آغاز فخرزمان اور صاحبزادہ فرحان نے کیا تاہم صرف 2 کے مجموعے پر پاکستان کی 2 وکٹیں گرگئیں اوپننگ کے لیے آنے والے صاحبزادہ فرحان دوسری ہی گیند پر بغیر کوئی رن بنائے آؤٹ ہوگئے جس کے بعد ون ڈاؤن آنے والے حسین طلعت بھی صفر پر پویلین واپس لوٹ گئے 2 رنز پر 2 وکٹیں گرنے کے بعد قومی ٹیم مشکلات کا شکار ہوگئی تاہم کپتان سرفراز احمد اور فخرزمان نے زمہ دارانہ بیٹنگ کا مظاہرہ کیا اور ٹیم کا اسکور آگے بڑھایا دونوں کھلاڑیوں کے درمیان 45 رنز کی شراکت قائم ہوئی تاہم سرفراز 28 رنز بناکر رن آؤٹ ہوگئے سرفراز کے آؤٹ ہونے کے بعد شعیب ملک اور فخر زمان نے جارحانہ کھیل پیش کیا دونوں کھلاڑی نے 107 رنز کی شراکت قائم کی تاہم فخززمان ایک بار پھر اپنی سنچری مکمل کرنے میں ناکام رہے اور 91 رنز بناکر آؤٹ ہوگئے شعیب ملک نے شاندار بیٹنگ کا مظاہرہ کیا اور ناقابل شکست 43 رنز بنائے شعیب ملک اور فخر زمان کی جارحانہ اننگز کے باعث پاکستان نے آسٹریلیا اور 183 رنز کا ہدف 4 وکٹوں کے نقصان پر 19.2 اوورز میں حاصل کرلیا اس سے قبل آسٹریلیا نے ٹاس جیت کر پہلے بیٹنگ کا فیصلہ کیا تو اننگز کا آغاز ڈارسی شارٹ اور ایرون فنچ نے کیا دونوں اوپنرز نے ٹیم کو 95 رنز کا پراعتماد آغاز فراہم کیا ایرون فنچ نے جارحانہ اننگز کھیلتے ہوئے 27 گیندوں پر 47 رنز بنائے تاہم وہ شاداب خان کی گیند پر صاحبزادہ فرحان کو کیچ دے بیٹھے ڈارسی شارٹ نے شاندار کھیل کا مظاہرہ کیا اور نصف سنچری مکمل کرتے ہوئے 76 رنز بنائے اور آؤٹ ہوگئے اوپنرز کے آؤٹ ہونے کے بعد آسٹریلیا کا کوئی کھلاڑی وکٹ پر زیادہ دیر نہ کھڑا رہ سکا تاہم مقررہ اوورز میں آسٹریلیا نے 8 وکٹوں کے نقصان پر 183 رنز بنائے
",0
"ہاتھوں کے ٹھنڈا ہونے کی وجوہات کے بارے ڈاکٹرز کا کہنا ہے کہ ہاتھوں کے ٹھنڈا رہنے کے متعدد وجوہات ہوسکتی ہیں سردیوں میں زیادہ تر ہمارے ہاتھ ٹھنڈے رہتے ہیں اس کی اصل وجہ یہ بتائی جاتی ہے کہ سردیوں میں ہمارا دل خون کو اندرونی طور پر زیادہ سڑکولیٹ کرتا ہے جس کی وجہ سے زیادہ درجہ حرارت زیادہ ہونے کی وجہ سے ہاتھ اور پاؤں ٹھنڈے ہی رہتے ہیں لیکن اگر گرمیوں میں بھی ہاتھ ٹھنڈے دے محسوس ہو اور مسلسل ٹھنڈے ہی رہیں تو یہ سنگین بیماری کی طرف اشارہ ہے انکو فورا ڈاکٹر سے رجوع کرنا چاہیے

خون کی گردش کی روانی میں مسائل

نیویارک کے ایل آئی جے ہیلتھ سسٹم کی تحقیق میں بتایا گیا ہے کہ خون کی فراہمی میں مسائل کے باعث بھی لوگوں کی انگلیاں ہر وقت ٹھنڈی رہ سکتی ہیں ایسا اس وجہ سے ہوتا ہے کہ نیوٹریشن اور آکسیجن سے بھرپور خون کا بہاﺅ جسم میں کم ہونے لگتا ہے یا دل کی خون پمپ کرنے کی صلاحیت متاثر ہوچکی ہوتی ہے محققین کا کہنا ہے کہ جب دل جسم کے مختلف حصوں کو مناسب مقدار میں خون فراہم نہیں کر پاتا تو اس کا اثر ہاتھوں اور پیروں میں ٹھنڈک بے حسی یا سوئیاں چبھنے جیسے احساس سے ہوتا ہے

اینیمیا (خون کی کمی)

نیویارک یونیورسٹی کے مطابق اینیمیا کے مرض میں جسم میں خون کے سرخ خلیات کی کمی ہوجاتی ہے یا خون میں ہیموگلوبن کی شرح کم ہوجاتی ہے اس مرض میں مبتلا ہونے کی صورت میں جسم میں آکسیجن کی سپلائی متاثر ہوتی ہے جس کا نتیجہ ہاتھوں کی ٹھنڈک کی شکل میں نکلتا ہے اس مرض کی ممکنہ وجوہات میں غذا میں آئرن کی ناکافی مقدار کسی وجہ سے خون کا زیادہ مقدار میں بہہ جانا کچھ اقسام کے کینسرز اور معدے کے مسائل وغیرہ شامل ہیں ہاتھوں کو ٹھنڈا کرنے کے ساتھ ساتھ یہ مرض سردرد سر چکرانے سانس لینے میں مشکل اور زرد جلد جیسے مسائل کا بھی باعث بن سکتا ہے

ہائی بلڈ پریشر

بلڈ پریشر کی سطح میں کمی کی وجوہات میں جسم میں پانی کی کمی، خون کا زیادہ مقدار میں بہہ جانا اور مخصوص ادویات وغیرہ ہوسکتی ہیں، جب بلڈ پریشر کی سطح کم ہوتی ہے تو خون کی شریانیں براہ راست اہم اعضاء کو خون فراہم کرنے لگتی ہیں جس کے نتیجے میں انگلیاں ٹھنڈی پڑجاتی ہیں۔ اگر آپ کو سر چکرانے، نظر دھندلانے، متلی، کمزوری اور الجھن جیسی علامات محسوس ہوں تو ڈاکٹر سے رجوع کرنا زیادہ بہتر ہوتا ہے

تناﺅ اور خوف

یہ تو اکثر افراد کو معلوم ہے کہ ذہنی تناﺅ جسم کے مختلف حصوں پر اثرات مرتب کرتا ہے اور جب کسی فرد کو شدید تناﺅ یا خوف کا سامنا ہوتا ہے تو جسم ایک مخصوص ردعمل کا اظہار کرتا ہے جس کے نتیجے میں خون کی شریانیں سکڑ جاتی ہیں اور انگلیاں اور ہاتھ ٹھنڈے پڑ جاتے ہیں، اپنے تناﺅ کی سطح کو معمول پر رکھنا اس تکلیف سے نجات دلا دیتا ہے

تمباکو نوشی اور شراب

اگر آپ کے پاس سگریٹ سے منہ موڑنے کی وجوہات کم ہیں تو اس میں ایک اور کا اضافہ کرلیں، سگریٹ نوشی سے جسم میں داخل ہونے والا نکوٹین خون کی شریانوں کو سکیڑ دیتا ہے اور یہ شریانوں میں رکاوٹ کا بھی باعث بنتا ہے، جس سے خون کی روانی متاثر ہوتی ہے اور انگلیاں برف کی ڈلی کی طرح محسوس ہونے لگتی ہیں


",1
"انگلینڈ کے انتخاب پر ولیم گیٹ کے 'ٹائمکل' کے دعوی میں ولیم فرحہ نے واپس بیٹھا

ولیم شدہ زہرا نے گیرتھ سوگیٹ کی تجویز کو مسترد کر دیا ہے کہ انہوں نے انگلینڈ کی طرف سے ایک بار پھر منتخب کیا ہے تاکہ وہ قومی ٹیم کو بدلہ دے سکیں اور ان کی پیدائش ایووری کوسٹ کے بجائے ملک کی نمائندگی کریں. روڈ ہڈسن کے دورے کے دوران مینیجر نے ورلڈ کپ کے بعد اتوار کو لیتھوانیا کے خلاف کوالیفائنگ فتح کے بعد جنوبی افریقہ کے تبصرے کے ذریعہ متاثر کیا تھا. زہدہ نے اپنے نمائندے ولٹتموس کے ذریعے منگل کو منفرد کھیل مینجمنٹ کے ذریعے ایک بیان جاری کیا اور انگلش کے حال ہی میں مقرر کردہ مستقل مینیجر نے دسمبر میں ونگر کے ساتھ منعقد ایک میٹنگ کی عوامی تفصیلات بنائی.",0
